10;-4;184.062;8.55842;29.7779;-181.43
10;-4;178.283;8.28887;28.8392;-175.733
10;-4;178.283;8.28887;28.8392;-175.733
14;-4;18.5965;-0.285261;11.0122;14.9073
14;-4;18.0605;-0.27747;10.6896;14.4772
14;-4;18.0511;-0.280281;10.6866;14.4676
14;-4;17.9885;-0.651936;10.4065;14.5814
14;-4;17.9885;-0.651936;10.4065;14.5814
14;-4;52.3576;-1.07565;0.354553;-52.3239
14;-4;53.7881;-1.83481;0.916703;-53.7281
14;-4;51.5938;-1.78393;0.882803;-51.5335
44;-4;107.393;85.7214;51.0108;-39.7586
44;-4;97.4321;74.5112;46.182;-42.4977
44;-4;78.7344;59.4467;38.347;-34.5319
44;-4;85.1908;64.383;41.3479;-37.4152
44;-4;85.1908;64.383;41.3479;-37.4152
48;-4;21.458;-2.77984;2.11005;-21.1191
60;-4;224.752;26.5435;9.50777;222.972
60;-4;224.474;26.5106;9.49598;222.696
60;-4;219.307;26.2933;10.112;217.485
60;-4;204.813;24.5525;9.43677;203.112
60;-4;204.813;24.5525;9.43677;203.112
68;-4;644.051;7.9293;0.533757;644
68;-4;637.219;7.92891;0.532567;637.167
68;-4;637.262;7.92966;0.532485;637.211
68;-4;637.312;7.93002;0.532849;637.261
68;-4;7.27044;2.44116;2.10219;-6.34278
76;-4;103.671;27.1278;5.17587;-99.9136
76;-4;115.318;29.0333;4.53484;-111.501
76;-4;117.882;27.9533;2.63729;-114.48
76;-4;118.448;29.3369;3.22595;-114.702
76;-4;119.3;29.4298;3.38754;-115.554
76;-4;92.3962;21.8543;2.81636;-89.7176
76;-4;91.9861;21.7585;2.72504;-89.3216
76;-4;91.9861;21.7585;2.72504;-89.3216
86;-4;81.6544;1.1876;7.74781;81.2635
86;-4;76.1609;1.15332;7.18449;75.7977
86;-4;76.1609;1.15332;7.18449;75.7977
97;-4;9.80213;5.45943;4.54376;-6.47827
97;-4;9.80213;5.45943;4.54376;-6.47827
110;-4;99.8527;40.9465;6.88888;-90.7978
110;-4;96.3027;39.4881;6.64349;-87.5701
110;-4;88.9815;36.4797;6.13651;-80.9138
110;-4;81.1447;33.2615;5.59336;-73.7875
110;-4;81.1447;33.2615;5.59336;-73.7875
121;-4;31.1472;-21.6371;22.2595;-2.0605
121;-4;27.2517;-19.3079;19.1229;-1.38603
121;-4;27.2517;-19.3079;19.1229;-1.38603
125;-4;28.3147;-5.20716;4.60738;-27.4067
125;-4;28.3127;-5.17854;4.61228;-27.4093
125;-4;28.3225;-5.22481;4.62281;-27.4089
125;-4;30.463;-5.61025;4.90252;-29.4957
125;-4;30.463;-5.61025;4.90252;-29.4957
130;-4;57.6589;28.4248;25.328;-43.2762
130;-4;52.0157;25.6394;22.8463;-39.0391
130;-4;50.7156;24.9974;22.2748;-38.0629
130;-4;42.086;19.5529;18.6269;-32.2444
130;-4;37.4764;17.4729;16.5775;-28.6726
130;-4;37.4764;17.4729;16.5775;-28.6726
132;-4;35.8269;0.736931;8.28188;-34.8164
132;-4;35.8354;0.73295;8.28355;-34.8249
146;-4;12.252;0.630387;3.37373;-11.6654
146;-4;12.3765;0.63915;3.39398;-11.7898
146;-4;12.3731;0.629284;3.37182;-11.7932
146;-4;6.50597;-0.515021;2.23609;-5.9002
146;-4;6.50805;-0.514567;2.24234;-5.90016
