11;-4;150.517;32.4785;-27.0185;144.459
13;-4;46.5222;13.8705;37.8986;23.0947
42;-4;71.1649;7.24591;37.3928;-60.0954
48;-4;66.1587;24.1587;30.7381;-53.3503
50;-4;6.129;2.72004;3.95851;3.49946
53;-4;161.505;-23.9109;34.9077;-155.856
64;-4;31.3263;29.4163;4.52564;-9.65856
68;-4;279.69;-18.9794;36.6533;-276.623
74;-4;31.0616;20.8037;-9.99878;20.7317
78;-4;99.141;43.8947;-45.0197;-76.6366
79;-4;95.52;0.011309;21.5438;-93.0467
107;-4;41.7465;-30.6976;-19.2978;20.6343
109;-4;510.585;-19.2722;34.0896;-509.079
118;-4;151.69;3.73941;29.5218;-148.735
120;-4;373.104;12.5685;29.2758;371.738
122;-4;391.08;-23.4747;33.1775;-388.96
134;-4;217.48;14.8343;-37.826;-213.646
145;-4;10.0237;-8.35388;3.88793;3.64982
172;-4;35.4706;2.62362;32.1561;-14.6633
178;-4;45.9579;17.7353;30.8895;29.0031
184;-4;35.04;21.3955;-20.2689;18.8932
193;-4;171.8;-57.1014;-12.1408;161.57
206;-4;16.5855;-16.1743;3.28142;-0.673224
217;-4;1021.32;41.3603;21.2098;-1020.27
218;-4;87.7078;-21.8217;-64.0362;-55.7994
247;-4;98.8042;35.2235;16.6774;-90.781
251;-4;47.8713;32.6276;24.667;-24.8271
255;-4;62.283;6.32724;33.9643;-51.8007
256;-4;35.3945;-15.8484;-10.6047;29.7808
272;-4;357.477;-45.5947;-15.7738;-354.203
273;-4;38.5438;-19.987;32.2441;6.64961
284;-4;42.9309;-18.379;-26.3173;28.468
285;-4;32.2654;-21.9979;8.56447;21.9442
301;-4;85.0071;80.7608;-21.494;15.4813
308;-4;393.478;40.4942;60.6146;-386.664
309;-4;30.4229;-17.8047;-7.91601;23.3159
310;-4;23.9782;-13.2921;7.69409;-18.3528
315;-4;239.224;-19.3098;-12.9953;-238.084
319;-4;276.397;47.9307;10.475;-272.004
325;-4;117.676;12.9347;-26.5508;113.9
326;-4;24.8508;7.16451;-23.2987;-4.59926
330;-4;71.7198;-47.9412;-9.90363;52.3932
346;-4;86.3049;18.2121;10.007;-83.7524
380;-4;138.422;-3.79482;-26.3404;135.832
403;-4;66.9381;13.7853;-17.9583;62.9755
405;-4;22.6236;0.766761;13.2206;-18.2813
410;-4;106.54;-10.2483;44.7904;-96.1114
416;-4;48.8951;-27.1736;27.6125;29.7931
420;-4;61.5659;34.6216;-13.8979;-48.952
428;-4;60.7088;37.5651;-14.5065;-45.4062
443;-4;244.515;16.5069;-42.5229;240.217
448;-4;252.693;18.6758;21.2815;251.097
452;-4;14.9289;-14.5656;2.90203;-0.207905
457;-4;36.3856;-10.9419;10.5945;33.0105
462;-4;401.166;14.9088;41.9916;398.681
486;-4;69.8088;-25.8878;20.4163;-61.5143
487;-4;23.6676;-9.93002;20.7098;5.51387
491;-4;86.5697;9.88284;10.4078;85.3584
492;-4;102.075;-29.9258;25.2612;94.252
493;-4;56.844;25.6929;1.19929;50.6698
520;-4;24.0903;-3.37246;-17.3652;-16.2841
523;-4;32.4223;-27.8826;-15.8262;4.58781
530;-4;239.745;-32.6161;-61.9408;-229.292
