4;4;34.4509;12.1234;16.0273;-27.7847
4;4;34.4509;12.1234;16.0273;-27.7847
4;4;34.4509;12.1234;16.0273;-27.7847
4;4;34.4509;12.1234;16.0273;-27.7847
4;4;34.4509;12.1234;16.0273;-27.7847
4;4;34.4509;12.1234;16.0273;-27.7847
4;4;34.4509;12.1234;16.0273;-27.7847
13;4;36.4745;10.0029;29.7813;17.9422
13;4;36.4745;10.0029;29.7813;17.9422
13;4;36.4745;10.0029;29.7813;17.9422
13;4;36.4745;10.0029;29.7813;17.9422
13;4;36.4745;10.0029;29.7813;17.9422
18;4;66.4325;4.60983;2.14584;66.1821
18;4;66.4325;4.60983;2.14584;66.1821
27;4;0.619564;0.511887;0.134209;-0.269768
34;4;12.0956;6.80645;6.61221;-6.27132
34;4;12.0956;6.80645;6.61221;-6.27132
34;4;12.0956;6.80645;6.61221;-6.27132
38;4;27.645;6.05206;1.58154;26.8825
38;4;27.645;6.05206;1.58154;26.8825
38;4;27.645;6.05206;1.58154;26.8825
38;4;27.645;6.05206;1.58154;26.8825
42;4;65.4497;5.09189;33.1332;-56.0852
42;4;65.4497;5.09189;33.1332;-56.0852
42;4;65.4497;5.09189;33.1332;-56.0852
42;4;65.4497;5.09189;33.1332;-56.0852
42;4;65.4497;5.09189;33.1332;-56.0852
46;4;67.9166;-2.76544;6.82002;67.4994
48;4;31.8712;12.9571;14.7016;-24.2744
50;4;3.54663;2.76934;1.09682;1.11469
53;4;124.042;-19.0185;26.888;-119.518
53;4;124.042;-19.0185;26.888;-119.518
53;4;124.042;-19.0185;26.888;-119.518
53;4;124.042;-19.0185;26.888;-119.518
54;4;564.877;5.47378;1.71121;564.843
54;4;564.877;5.47378;1.71121;564.843
64;4;26.5758;24.6737;1.18198;-8.99641
64;4;26.5758;24.6737;1.18198;-8.99641
64;4;26.5758;24.6737;1.18198;-8.99641
64;4;26.5758;24.6737;1.18198;-8.99641
64;4;26.5758;24.6737;1.18198;-8.99641
64;4;26.5758;24.6737;1.18198;-8.99641
68;4;200.758;-14.1719;24.9925;-198.641
68;4;200.758;-14.1719;24.9925;-198.641
68;4;200.758;-14.1719;24.9925;-198.641
68;4;200.758;-14.1719;24.9925;-198.641
68;4;200.758;-14.1719;24.9925;-198.641
74;4;0.73333;0.208017;0.185162;-0.678392
74;4;0.73333;0.208017;0.185162;-0.678392
74;4;0.73333;0.208017;0.185162;-0.678392
74;4;0.73333;0.208017;0.185162;-0.678392
74;4;0.73333;0.208017;0.185162;-0.678392
74;4;0.73333;0.208017;0.185162;-0.678392
74;4;0.73333;0.208017;0.185162;-0.678392
79;4;74.2552;-2.09288;17.449;-71.9631
109;4;474.566;-17.8247;31.7639;-473.162
109;4;474.566;-17.8247;31.7639;-473.162
109;4;474.566;-17.8247;31.7639;-473.162
118;4;135.759;4.44748;27.6379;-132.756
118;4;135.759;4.44748;27.6379;-132.756
118;4;135.759;4.44748;27.6379;-132.756
120;4;346.602;2.56046;25.2667;345.614
120;4;346.602;2.56046;25.2667;345.614
120;4;346.602;2.56046;25.2667;345.614
120;4;346.602;2.56046;25.2667;345.614
120;4;346.602;2.56046;25.2667;345.614
122;4;333.006;-20.6436;27.2915;-331.158
122;4;333.006;-20.6436;27.2915;-331.158
122;4;333.006;-20.6436;27.2915;-331.158
130;4;2.27353;0.0563384;0.231906;2.25665
130;4;2.27353;0.0563384;0.231906;2.25665
130;4;2.27353;0.0563384;0.231906;2.25665
130;4;2.27353;0.0563384;0.231906;2.25665
130;4;2.27353;0.0563384;0.231906;2.25665
133;4;4.63091;2.49628;0.959906;3.60143
135;4;76.6821;11.2908;23.3052;-71.9974
135;4;76.6821;11.2908;23.3052;-71.9974
155;4;29.6415;9.4064;0.101584;27.8497
155;4;29.6415;9.4064;0.101584;27.8497
157;4;4.92127;0.767052;0.287427;-4.82823
160;4;54.8728;1.60057;1.12475;-54.8265
160;4;54.8728;1.60057;1.12475;-54.8265
178;4;40.7888;15.8359;27.0614;25.6173
178;4;40.7888;15.8359;27.0614;25.6173
178;4;40.7888;15.8359;27.0614;25.6173
178;4;40.7888;15.8359;27.0614;25.6173
178;4;40.7888;15.8359;27.0614;25.6173
178;4;40.7888;15.8359;27.0614;25.6173
193;4;259.689;151.924;171.947;119.84
193;4;259.689;151.924;171.947;119.84
193;4;259.689;151.924;171.947;119.84
193;4;259.689;151.924;171.947;119.84
