14;-4;470.557;-0.0837229;0.552804;470.555
14;-4;470.557;-0.0837229;0.552804;470.555
17;-4;125.993;13.5731;8.90099;-124.934
17;-4;122.924;13.2419;8.68358;-121.89
17;-4;118.171;12.7297;8.34662;-117.176
17;-4;115.109;12.5674;8.4936;-114.096
17;-4;115.109;12.5674;8.4936;-114.096
18;-4;70.0837;5.4971;11.5084;-68.8971
18;-4;70.0837;5.4971;11.5084;-68.8971
20;-4;119.864;-18.3604;21.6687;116.441
20;-4;94.0064;-14.389;16.9753;91.3222
20;-4;62.2669;-9.44717;11.1258;60.5135
20;-4;62.2669;-9.44717;11.1258;60.5135
23;-4;46.4014;34.729;11.6459;-28.4448
43;-4;93.804;-32.3473;7.02245;87.7569
43;-4;88.6739;-30.5726;6.63719;82.9582
43;-4;91.3369;-31.0514;6.08076;85.668
43;-4;86.0458;-29.2528;5.72882;80.7037
48;-4;184.851;1.20061;4.98098;184.769
48;-4;184.851;1.20061;4.98098;184.769
51;-4;30.1248;-23.4096;5.51231;-18.0793
51;-4;25.7609;-19.9961;4.69365;-15.4758
51;-4;25.7609;-19.9961;4.69365;-15.4758
58;-4;9.10389;4.58411;2.73949;7.21887
58;-4;8.46909;4.37633;2.02002;6.80021
69;-4;1.72356;-0.606473;0.492191;0.332545
93;-4;52.8955;14.2953;36.125;-35.8651
93;-4;52.1895;14.1043;35.6421;-35.3865
93;-4;51.7328;13.9807;35.3298;-35.0768
93;-4;45.8336;13.4005;30.4638;-31.4779
93;-4;45.8336;13.4005;30.4638;-31.4779
114;-4;82.1923;48.849;22.9448;61.9729
114;-4;80.1132;47.6111;22.3625;60.4067
114;-4;80.1132;47.6111;22.3625;60.4067
115;-4;44.6887;1.32316;8.9453;-43.7386
115;-4;44.6601;1.32024;8.94295;-43.7099
115;-4;44.5108;1.28318;8.93436;-43.5602
115;-4;44.5108;1.28318;8.93436;-43.5602
116;-4;37.9692;-31.7351;17.3637;11.4364
116;-4;35.4188;-29.2586;16.856;10.5854
116;-4;35.4188;-29.2586;16.856;10.5854
124;-4;160.778;34.8067;21.7433;-155.444
130;-4;77.012;5.72036;32.6777;69.4842
130;-4;78.0876;4.97853;32.9663;70.5964
130;-4;58.7982;4.3631;24.5144;53.2446
130;-4;58.7982;4.3631;24.5144;53.2446
158;-4;47.6938;-31.0948;28.7298;-21.9127
175;-4;123.308;71.7147;18.9595;-98.4889
175;-4;114.978;68.9451;18.9159;-90.0361
175;-4;114.271;68.6616;19.031;-89.3249
175;-4;109.35;62.9446;20.9628;-86.9115
175;-4;109.08;62.8584;20.9357;-86.6413
175;-4;106.143;61.1657;20.3707;-84.3085
175;-4;106.095;61.1471;20.3754;-84.26
175;-4;104.008;59.9448;19.9735;-82.6026
175;-4;104.049;60.1041;19.8637;-82.5637
175;-4;96.9236;55.9924;18.4969;-76.9067
175;-4;96.8926;55.9797;18.6099;-76.8496
175;-4;97.9975;56.577;18.8787;-77.7396
175;-4;97.9975;56.577;18.8787;-77.7396
179;-4;69.3168;-0.950649;64.0594;-26.4207
179;-4;69.15;-0.948439;63.9053;-26.3571
179;-4;68.6624;-0.942005;63.4545;-26.171
179;-4;58.4609;0.480125;53.801;-22.8177
179;-4;31.0098;-0.355177;28.6979;-11.6475
