1;4;22.1174;-0.494686;21.2944;-4.99775
1;4;22.1174;-0.494686;21.2944;-4.99775
1;4;22.1174;-0.494686;21.2944;-4.99775
1;4;22.1174;-0.494686;21.2944;-4.99775
1;4;22.1174;-0.494686;21.2944;-4.99775
1;4;22.1174;-0.494686;21.2944;-4.99775
26;4;343.091;-77.5152;1.75649;334.048
26;4;343.091;-77.5152;1.75649;334.048
26;4;343.091;-77.5152;1.75649;334.048
28;4;39.1497;20.629;26.6789;-18.7706
28;4;39.1497;20.629;26.6789;-18.7706
28;4;39.1497;20.629;26.6789;-18.7706
28;4;39.1497;20.629;26.6789;-18.7706
30;4;163.356;-0.363159;13.2913;162.757
30;4;163.356;-0.363159;13.2913;162.757
30;4;163.356;-0.363159;13.2913;162.757
30;4;163.356;-0.363159;13.2913;162.757
30;4;163.356;-0.363159;13.2913;162.757
30;4;0.926649;-0.00277295;0.0895428;0.911686
30;4;0.926649;-0.00277295;0.0895428;0.911686
30;4;0.926649;-0.00277295;0.0895428;0.911686
30;4;0.926649;-0.00277295;0.0895428;0.911686
30;4;0.926649;-0.00277295;0.0895428;0.911686
36;4;0.461879;-0.052006;0.0251454;0.458252
36;4;0.461879;-0.052006;0.0251454;0.458252
36;4;0.461879;-0.052006;0.0251454;0.458252
38;4;23.4788;-1.71553;13.7534;18.5143
38;4;23.4788;-1.71553;13.7534;18.5143
38;4;23.4788;-1.71553;13.7534;18.5143
38;4;23.4788;-1.71553;13.7534;18.5143
38;4;23.4788;-1.71553;13.7534;18.5143
38;4;49.0506;-0.651429;1.38712;49.0265
38;4;49.0506;-0.651429;1.38712;49.0265
38;4;20.8198;-1.1179;0.512155;20.7765
47;4;31.2635;-0.89501;0.508063;-31.2461
54;4;166.308;-22.9098;3.44624;-164.53
54;4;166.308;-22.9098;3.44624;-164.53
54;4;166.308;-22.9098;3.44624;-164.53
56;4;1011.33;-1.64155;4.45015;1011.31
65;4;7.98597;1.20072;1.12969;7.69968
66;4;66.2612;-7.74194;6.94246;-65.3987
74;4;0.211016;-0.0189475;0.044916;-0.15057
74;4;0.211016;-0.0189475;0.044916;-0.15057
76;4;11.4856;-10.7861;1.48798;0.811805
76;4;11.4856;-10.7861;1.48798;0.811805
76;4;11.4856;-10.7861;1.48798;0.811805
86;4;7.0387;2.37781;5.10785;-4.0926
92;4;1.30795;0.232768;0.147359;-1.27861
92;4;1.30795;0.232768;0.147359;-1.27861
92;4;1.30795;0.232768;0.147359;-1.27861
92;4;0.131459;-0.0513845;-0.00183459;-0.120986
92;4;0.131459;-0.0513845;-0.00183459;-0.120986
93;4;21.7253;-4.52748;15.8334;-13.3559
93;4;21.7253;-4.52748;15.8334;-13.3559
93;4;21.7253;-4.52748;15.8334;-13.3559
99;4;647.354;-4.81252;16.1192;647.121
99;4;647.354;-4.81252;16.1192;647.121
99;4;647.354;-4.81252;16.1192;647.121
99;4;647.354;-4.81252;16.1192;647.121
99;4;647.354;-4.81252;16.1192;647.121
99;4;647.354;-4.81252;16.1192;647.121
112;4;288.848;8.10509;2.86391;288.705
112;4;288.848;8.10509;2.86391;288.705
115;4;25.5499;15.4346;17.1848;8.95379
115;4;25.5499;15.4346;17.1848;8.95379
115;4;25.5499;15.4346;17.1848;8.95379
115;4;25.5499;15.4346;17.1848;8.95379
115;4;25.5499;15.4346;17.1848;8.95379
121;4;1187.23;4.06623;54.7375;1185.92
121;4;1187.23;4.06623;54.7375;1185.92
121;4;1187.23;4.06623;54.7375;1185.92
121;4;1187.23;4.06623;54.7375;1185.92
123;4;125.101;43.5812;9.4013;-116.565
123;4;125.101;43.5812;9.4013;-116.565
123;4;125.101;43.5812;9.4013;-116.565
148;4;2.96201;0.0122287;2.29898;1.28877
154;4;415.229;20.5446;18.3057;414.291
154;4;415.229;20.5446;18.3057;414.291
154;4;415.229;20.5446;18.3057;414.291
154;4;415.229;20.5446;18.3057;414.291
159;4;706.659;-44.8712;37.4819;704.2
159;4;706.659;-44.8712;37.4819;704.2
159;4;706.659;-44.8712;37.4819;704.2
159;4;706.659;-44.8712;37.4819;704.2
160;4;79.3468;0.0180266;0.276042;-79.3461
170;4;1409.61;-21.0102;26.7807;1409.18
170;4;1409.61;-21.0102;26.7807;1409.18
170;4;1409.61;-21.0102;26.7807;1409.18
170;4;1409.61;-21.0102;26.7807;1409.18
170;4;1409.61;-21.0102;26.7807;1409.18
170;4;1409.61;-21.0102;26.7807;1409.18
187;4;36.7374;8.2251;33.7434;-11.3897
187;4;36.7374;8.2251;33.7434;-11.3897
187;4;36.7374;8.2251;33.7434;-11.3897
188;4;14.7607;-5.35823;2.41087;13.416
188;4;14.7607;-5.35823;2.41087;13.416
188;4;14.7607;-5.35823;2.41087;13.416
188;4;14.7607;-5.35823;2.41087;13.416
188;4;14.7607;-5.35823;2.41087;13.416
188;4;14.7607;-5.35823;2.41087;13.416
193;4;259.689;151.924;171.947;119.84
193;4;259.689;151.924;171.947;119.84
193;4;259.689;151.924;171.947;119.84
193;4;259.689;151.924;171.947;119.84
193;4;259.689;151.924;171.947;119.84
193;4;259.689;151.924;171.947;119.84
